name,url,price,category,store,date
Meta Clear Multipurpose Soap Bar 1Kg,https://www.carrefour.ke/mafken/en/detergent-soap/meta-clear-multi-purpose-soap-1kg/p/200657,148,detergent-soap,Carrefour,2025-08-06
Sunlight Lavender Powder 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-lavender-powder-1kg/p/93536,348,top-load,Carrefour,2025-08-06
Ariel Lavenderliquid Autowash 2L,https://www.carrefour.ke/mafken/en/detergent-liquid/ariel-lavenderliquid-autowash20-2-l/p/180880,1199,detergent-liquid,Carrefour,2025-08-06
Sunlight Powder Detergents Eden Yellow 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-yellow-1kg/p/14229,348,top-load,Carrefour,2025-08-06
Sunlight Multipurpose Long Bar Soap - 900g,https://www.carrefour.ke/mafken/en/detergent-soap/sunlight-det-soap-long-bar-900g/p/49086,342,detergent-soap,Carrefour,2025-08-06
Sunlight Detergent Powder 1kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-yellow-banded-pack1kg/p/166773,419,top-load,Carrefour,2025-08-06
Sunlight Hand wash Powder Lavender Fresh3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-hw-pwd-lavender-fresh3-5kg/p/112026,1047,top-load,Carrefour,2025-08-06
Ariel Lavender Detergent For Hand Washing 1Kg,https://www.carrefour.ke/mafken/en/top-load/ariel-detergent-h-w-lavender-1kg/p/156791,299,top-load,Carrefour,2025-08-06
Sunlight Powder Det Eden Yellow 3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-yellow-3-5kg/p/14221,1047,top-load,Carrefour,2025-08-06
Sunlight Powder Det Eden Pink 3.5Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-pink-3-5kg/p/14220,1047,top-load,Carrefour,2025-08-06
Omo Autowash Extra Fresh 3Kg,https://www.carrefour.ke/mafken/en/front-load/omo-autowash-extra-fresh-3kg/p/110372,1849,front-load,Carrefour,2025-08-06
Ariel Washing Powder 1Kg,https://www.carrefour.ke/mafken/en/top-load/ariel-washing-powder-1kg/p/23437,299,top-load,Carrefour,2025-08-06
Sunlight Powder Detergent  Eden Pink 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-pwd-det-eden-pink-1kg/p/14228,348,top-load,Carrefour,2025-08-06
Sunlight 2 In 1 Yellow Auto Machine Washing Powder 3Kg,https://www.carrefour.ke/mafken/en/front-load/sunlight-auto-powder-yellow-3kg/p/199393,1349,front-load,Carrefour,2025-08-06
Sunlight Yellow Detergent Soap 175 gr,https://www.carrefour.ke/mafken/en/detergent-soap/sunlight-soap-det-yellow-175g/p/14234,65,detergent-soap,Carrefour,2025-08-06
Bidco Cream Laundry Bar Soap 1Kg,https://www.carrefour.ke/mafken/en/detergent-soap/bidco-cream-laundry-bar-soap-1kg/p/34168,233,detergent-soap,Carrefour,2025-08-06
Zenta Soap Cream 1 Kg,https://www.carrefour.ke/mafken/en/detergent-soap/zenta-soap-cream-1-kg/p/116790,189,detergent-soap,Carrefour,2025-08-06
Msafi Detergent Dazzling Bright 1Kg,https://www.carrefour.ke/mafken/en/top-load/msafi-detergent-dazzling-bright1kg/p/149250,238,top-load,Carrefour,2025-08-06
Omo Handwash Extra Fresh 2Kg,https://www.carrefour.ke/mafken/en/top-load/omo-handwash-extra-fresh-2kg/p/110371,660,top-load,Carrefour,2025-08-06
Sunlight Powder Pink Banded Pack 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-powder-pink-banded-pack1kg/p/166772,419,top-load,Carrefour,2025-08-06
Sunlight Powder Yellow Jar 1Kg,https://www.carrefour.ke/mafken/en/top-load/sunlight-powder-yellow-jar-1kg/p/29790,389,top-load,Carrefour,2025-08-06
Toss White Det Powder Sachet 1Kg,https://www.carrefour.ke/mafken/en/top-load/toss-white-det-powder-sachet1kg/p/116761,355,top-load,Carrefour,2025-08-06
Carrefour Lavender Active Oxygen Top And Front Load Detergent Powder 2.5Kg,https://www.carrefour.ke/mafken/en/front-load/crf-det-p-top-front-load-lavend2-5k/p/109318,1059,front-load,Carrefour,2025-08-06
White Wash Natural Cleanser Bar Soap 800 gr,https://www.carrefour.ke/mafken/en/detergent-soap/white-wash-bar-soap-natural-800g/p/74962,161,detergent-soap,Carrefour,2025-08-06
White Star Laundry Bar Soap  800 gr,https://www.carrefour.ke/mafken/en/detergent-soap/white-star-laundry-bar-soap-800g/p/34171,195,detergent-soap,Carrefour,2025-08-06
Omo Hand Washing Powder + Comfort 500G,https://www.carrefour.ke/mafken/en/top-load/omo-extra-fresh-of-fabcon-500g/p/14164,210,top-load,Carrefour,2025-08-06
Ariel Lavender H/W Detergent 500g,https://www.carrefour.ke/mafken/en/top-load/ariel-detergent-h-w-lavender-500g/p/156790,199,top-load,Carrefour,2025-08-06
Persil Machine Washing Powder 750G,https://www.carrefour.ke/mafken/en/front-load/persil-machine-washing-powder-750g/p/25847,459,front-load,Carrefour,2025-08-06
Ariel Washing Powder Downy 500G,https://www.carrefour.ke/mafken/en/top-load/ariel-washing-powder-downy-500g/p/23440,199,top-load,Carrefour,2025-08-06
Astonish Lavender Ylang Ylang Non Bio Wash 840 ml,https://www.carrefour.ke/mafken/en/detergent-liquid/astonish-n-bio-laundry-liq-yl840ml/p/23016,1500,detergent-liquid,Carrefour,2025-08-06
Persil Hw Powder Det Lavender 200G,https://www.carrefour.ke/mafken/en/top-load/persil-hw-powder-det-lavender-200g/p/68568,85,top-load,Carrefour,2025-08-06
Persil Rose Hand Wash Synthetic Detergent Powder 200g,https://www.carrefour.ke/mafken/en/top-load/persil-hand-wash-powder-rose-200g/p/202023,85,top-load,Carrefour,2025-08-06
WHITE WASH SOAP BAR CREAM 175G,https://www.carrefour.ke/mafken/en/detergent-soap/white-wash-soap-bar-cream-175g/p/119959,40,detergent-soap,Carrefour,2025-08-06
Lido Clear Laundry Soap Bar 800G,https://www.carrefour.ke/mafken/en/detergent-soap/lido-clear-laundry-bar-soap-800g/p/21045,204,detergent-soap,Carrefour,2025-08-06
Toss Blue Detergent Powder 200g,https://www.carrefour.ke/mafken/en/top-load/toss-washing-powder-blue-200g/p/21050,105,top-load,Carrefour,2025-08-06
Persil Hand Wash Powder Jar 400G,https://www.carrefour.ke/mafken/en/top-load/persil-hand-wash-powder-jar-400g/p/66526,210,top-load,Carrefour,2025-08-06
Lido Laundry Bar Soap White 700G,https://www.carrefour.ke/mafken/en/detergent-soap/lido-laundry-bar-soap-white-700g/p/21047,184,detergent-soap,Carrefour,2025-08-06
ARIEL HANDWASH LAVENDER 200G,https://www.carrefour.ke/mafken/en/top-load/ariel-handwash-lavender-200g/p/180882,90,top-load,Carrefour,2025-08-06
Downy Sweet Fabric Softener 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-fabric-softener-900ml/p/221956,549,fabric-softener-concentrate,Carrefour,2025-08-06
Sta Soft Lavender 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-lavender-2l/p/30006,690,fabric-softener-dilute,Carrefour,2025-08-06
Downy Feel Luxurious 880 ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-elegance-bottle-900ml/p/91962,790,fabric-softener-concentrate,Carrefour,2025-08-06
Downy Fabric Softener Lavender Calm Bottle 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-lavender-calm-bottle-900ml/p/91964,790,fabric-softener-concentrate,Carrefour,2025-08-06
Downy Sunrise Fabric Softener 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sunrise-fabric-softener-900ml/p/221952,549,fabric-softener-concentrate,Carrefour,2025-08-06
Downy Sweet Elegance Pouch 300Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sweet-elegance-pouch-300ml/p/154268,199,fabric-softener-concentrate,Carrefour,2025-08-06
Downy Lavender Fabric Softner 900Ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-lavender-fabric-softner-900ml/p/221954,549,fabric-softener-concentrate,Carrefour,2025-08-06
Cuddles Softener Laven Fresh 5L,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/cuddles-softener-laven-fresh-5l/p/84958,1020,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Aromatherapy Relax 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-aroma-therapy-relax-2l/p/46409,690,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Spring Fresh 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-spring-2l/p/30018,690,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Lavender 500ml Refill Pack Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/sta-soft-lavender-refill-500ml/p/68754,500,fabric-softener-concentrate,Carrefour,2025-08-06
Downy Fabric Softener Sunrise Fresh Bottle 900Ml.,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sunrise-fresh-bottle-900-ml/p/91959,790,fabric-softener-concentrate,Carrefour,2025-08-06
Sta Soft Aromatherapy Passion 500ml Refill Pack,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-f-cond-aroma-pas-ref500ml/p/30020,500,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Lavender 750ml Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-lavender-750ml/p/30005,314,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Aromatherapy Passion 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-aroma-therapy-passion-2l/p/46405,690,fabric-softener-dilute,Carrefour,2025-08-06
Downy Fabric Softener  Feel Relaxed  280 ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-lavender-calm-pouch-300ml/p/91963,198,fabric-softener-concentrate,Carrefour,2025-08-06
Sta Soft Spring Fresh 500ml Refill Pack Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/sta-soft-spring-refill-500ml/p/68755,500,fabric-softener-concentrate,Carrefour,2025-08-06
Velveta Lavender Fabric Softener 2 kg,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/velveta-lavender-fab-softener-2l/p/10642,620,fabric-softener-dilute,Carrefour,2025-08-06
Bidco Gental Care Lavender Love Fabric Softener 5L,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/gental-care-fab-softener-lav-5l/p/34213,959,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Ultra Concentrate Lavender Dream 1L,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/sta-soft-u-concentrate-lav-cream-1l/p/191410,799,fabric-softener-concentrate,Carrefour,2025-08-06
Sta Soft Softener Ult.Ocean Fresh1L,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/sta-soft-softener-ult-ocean-fresh1l/p/175788,799,fabric-softener-concentrate,Carrefour,2025-08-06
Sta Soft Spring Fresh 750ml Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-spring-750ml/p/30015,314,fabric-softener-dilute,Carrefour,2025-08-06
Sta Soft Tender Peach 2L Fabric Softener,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/sta-soft-fabric-cond-peac-2l/p/30013,690,fabric-softener-dilute,Carrefour,2025-08-06
Downy Sunrise Fresh Fabric Softener Refill 360ml,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/downy-sunrise-fresh-pouch-300-ml/p/154267,198,fabric-softener-concentrate,Carrefour,2025-08-06
VELVETA CONC FAB SOFTENER FRES400ML,https://www.carrefour.ke/mafken/en/fabric-softener-concentrate/velveta-conc-fab-softener-fres400ml/p/210399,275,fabric-softener-concentrate,Carrefour,2025-08-06
Velveta Bouquet Fabric Softener 400g,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/velveta-bouquet-fabric-softener400g/p/10633,150,fabric-softener-dilute,Carrefour,2025-08-06
Bidco Gental Care Rainforest Mist Fabric Softener 750ml,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/gental-care-fab-softener-fores750ml/p/34209,199,fabric-softener-dilute,Carrefour,2025-08-06
Bidco Gental Care Rosy Blossom Fabric Softener 400ml,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/gental-care-fab-softener-rosy-400ml/p/34205,124,fabric-softener-dilute,Carrefour,2025-08-06
Jeyes SoSoft Fresh Fabric Softener And Conditioner 300ml,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/jeyes-sosoft-fab-fresh-300ml/p/25220,110,fabric-softener-dilute,Carrefour,2025-08-06
JEYES SOSOFT FAB LUXURY 300ML,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/jeyes-sosoft-fab-luxury-300ml/p/25221,110,fabric-softener-dilute,Carrefour,2025-08-06
Bidco Gental Care Rosy Blossom Fabric Softener 5L,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/gental-care-fab-softener-rosy-5l/p/34214,959,fabric-softener-dilute,Carrefour,2025-08-06
Cuddles  Fabric Softener Concentrate Lilac 1L,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/cuddles-f-softener-concet-lilac1l/p/9252,489,fabric-softener-dilute,Carrefour,2025-08-06
Cuddles Softener Dew Fresh 09 750Ml,https://www.carrefour.ke/mafken/en/fabric-softener-dilute/cuddles-softener-dew-fresh-09-750ml/p/9257,240,fabric-softener-dilute,Carrefour,2025-08-06
Jik Bleach Regular 5L,https://www.carrefour.ke/mafken/en/bleach/jik-bleach-regular-5l/p/13349,1499,bleach,Carrefour,2025-08-06
Jik Colours & Regular 750Ml Promo,https://www.carrefour.ke/mafken/en/bleach/jik-promo-colours-regular-750ml/p/148449,918,bleach,Carrefour,2025-08-06
Astonish Oxy Active Non Bio Fabric Stain Remover 600g,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/astonish-active-stain-remover-600g/p/121966,850,stain-remover-fabric-care,Carrefour,2025-08-06
Jik Regular 750Ml Buy 2 Get 1 Free,https://www.carrefour.ke/mafken/en/bleach/jik-regular-750ml-buy-2-get-1-free/p/202499,859,bleach,Carrefour,2025-08-06
Jik Bleach Regular 2.25L,https://www.carrefour.ke/mafken/en/bleach/jik-bleach-regular-2-25l/p/13345,993,bleach,Carrefour,2025-08-06
Jik Bleach Colours 750Ml,https://www.carrefour.ke/mafken/en/bleach/jik-bleach-colours-750ml/p/13340,749,bleach,Carrefour,2025-08-06
Omo Color Safe MultiPurpose Bleach Cleaner 700ml,https://www.carrefour.ke/mafken/en/bleach/omo-bleach-color-safe700ml/p/142109,550,bleach,Carrefour,2025-08-06
Astonish F. Stain Remover Trig750Ml,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/astonish-oxy-stain-remover-tr750ml/p/23011,695,stain-remover-fabric-care,Carrefour,2025-08-06
ODEX LIQUID BLEACH 1L,https://www.carrefour.ke/mafken/en/bleach/odex-liquid-bleach-1l/p/2211,129,bleach,Carrefour,2025-08-06
Omo Bleach Lemon Fresh 700Ml,https://www.carrefour.ke/mafken/en/bleach/omo-bleach-lemon-fresh-700ml/p/124328,349,bleach,Carrefour,2025-08-06
Omo Bleach Regular 700 Ml,https://www.carrefour.ke/mafken/en/bleach/omo-bleach-regular-700ml/p/124327,350,bleach,Carrefour,2025-08-06
Magic Chlorine Free Oxy Bleach 500g,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/magic-s-oxygen-bleach-500g/p/68543,895,stain-remover-fabric-care,Carrefour,2025-08-06
Topex Colors Bleach 2.25 Ltr,https://www.carrefour.ke/mafken/en/bleach/topex-colors-bleach-2-25-ltr/p/9210,1210,bleach,Carrefour,2025-08-06
Topex Bleach 2.25 Ltr,https://www.carrefour.ke/mafken/en/bleach/topex-bleach-2-25-ltr/p/9197,670,bleach,Carrefour,2025-08-06
VELVETA STAIN REMOVER POWDER 500G,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/velveta-stain-remover-powder-500g/p/84613,520,stain-remover-fabric-care,Carrefour,2025-08-06
Topex Bleach Colours 500Ml,https://www.carrefour.ke/mafken/en/bleach/topex-bleach-colours-500ml/p/9207,385,bleach,Carrefour,2025-08-06
Magic's Oxybleach Stain Remover 1kg,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/magic-s-oxybleach-stain-remover-1kg/p/68544,1395,stain-remover-fabric-care,Carrefour,2025-08-06
OMO Regular Multi Purpose Bleach 700ml + OMO Colour Multi Purpose Bleach 700ml,https://www.carrefour.ke/mafken/en/bleach/omo-bleach-regular-colors-9x2x700ml/p/178739,819,bleach,Carrefour,2025-08-06
Mr Sheen Oxi Ultra Wash Pre Fabric Stain Remover 500g,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/mr-sheen-oxi-stain-remover-500g/p/140594,920,stain-remover-fabric-care,Carrefour,2025-08-06
Abc Blue Stain Remover 36 Cubes,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/abc-blue-stain-remover-36-cubes/p/26844,284,stain-remover-fabric-care,Carrefour,2025-08-06
Dr. Beckmann Service-It Deep Clean Washing Machine Cleaner Powder 250g,https://www.carrefour.ke/mafken/en/laundry-additives/dr-beckmann-washmachine-powder250g/p/159647,899,laundry-additives,Carrefour,2025-08-06
Msafi Bleach Regular 750ML + 250 Ml,https://www.carrefour.ke/mafken/en/bleach/msafi-bleach-regular-750-250ml/p/43619,147,bleach,Carrefour,2025-08-06
Topex Bleach Lemon 2.25 L,https://www.carrefour.ke/mafken/en/bleach/topex-bleach-lemon-2-25-l/p/160223,670,bleach,Carrefour,2025-08-06
Magic's Oxybleach Stain Remover Bleach 5kg,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/magic-s-oxybleach-stain-remover-5kg/p/68545,4495,stain-remover-fabric-care,Carrefour,2025-08-06
Clover Laundry Starch 400G,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/clover-laundry-starch-400g/p/37121,115,stain-remover-fabric-care,Carrefour,2025-08-06
Rosapharm Home Dry Cleaner 100Ml,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/rosapharm-home-dry-cleaner-100ml/p/17229,93,stain-remover-fabric-care,Carrefour,2025-08-06
Ezee Bleach Regular 500Ml,https://www.carrefour.ke/mafken/en/bleach/ezee-bleach-regular-500ml/p/199021,150,bleach,Carrefour,2025-08-06
Topex Regular Bleach 500ml,https://www.carrefour.ke/mafken/en/bleach/topex-value-pack-bleach-500ml/p/9201,535,bleach,Carrefour,2025-08-06
Cuddles Fabric Softener And Conditioner Lilac 500Ml,https://www.carrefour.ke/mafken/en/bleach/cuddles-f-softener-conct-lilac500ml/p/9205,244,bleach,Carrefour,2025-08-06
Topex Regular Bleach 750ml,https://www.carrefour.ke/mafken/en/bleach/topex-value-pack-bleach-750-ml/p/9200,686,bleach,Carrefour,2025-08-06
Bidco Msafi Remove Stain & Germ Potpourri Bleach 600ml +100ml,https://www.carrefour.ke/mafken/en/bleach/msafi-bleach-potpourri-500-100ml/p/43616,94,bleach,Carrefour,2025-08-06
ODEX LIQUID BLEACH COLOURS 500ML,https://www.carrefour.ke/mafken/en/bleach/odex-liquid-bleach-colours-500ml/p/2215,90,bleach,Carrefour,2025-08-06
Rosapharm Home Dry Cleaner 250Ml,https://www.carrefour.ke/mafken/en/stain-remover-fabric-care/rosapharm-home-dry-cleaner-250ml/p/17230,170,stain-remover-fabric-care,Carrefour,2025-08-06
Glade Automatic Spray Holder With Blooming Peony And Cherry Refill 269ml,https://www.carrefour.ke/mafken/en/autosprays-refills/glade-auto-hold-3in1-peony-269ml/p/128488,1320,autosprays-refills,Carrefour,2025-08-06
CLIMAX AIRFRESHN BLOCK CITRUS 50G,https://www.carrefour.ke/mafken/en/autosprays-refills/climax-airfreshn-block-citrus-50g/p/28497,80,autosprays-refills,Carrefour,2025-08-06
PROLITE TROPICAL CANDLE WHITE8PCS,https://www.carrefour.ke/mafken/en/candles/prolite-tropical-candle-white8pcs/p/119081,160,candles,Carrefour,2025-08-06
Prolite Fancy Candle Large Whit1Pc,https://www.carrefour.ke/mafken/en/candles/prolite-fancy-candle-large-whit1pc/p/119093,177,candles,Carrefour,2025-08-06
Siya Vanilla Sea Salted Scented Candle 127G Blue,https://www.carrefour.ke/mafken/en/candles/siya-4-5-oz-vanila-sea-salt-blue/p/186370,695,candles,Carrefour,2025-08-06
Prolite Fancy Candle Small White1Pc,https://www.carrefour.ke/mafken/en/candles/prolite-fancy-candle-small-white1pc/p/119089,106,candles,Carrefour,2025-08-06
Siya Patchouli Musk Scented Candle 127G,https://www.carrefour.ke/mafken/en/candles/siya-4-5-oz-patchouli-musk-candle/p/186374,520,candles,Carrefour,2025-08-06
Prolite Tropical Candlebox Red8Pc,https://www.carrefour.ke/mafken/en/candles/prolite-tropical-candlebox-red8pc/p/119086,170,candles,Carrefour,2025-08-06
PROLITE TROPICAL CANDLE GREEN8PCS,https://www.carrefour.ke/mafken/en/candles/prolite-tropical-candle-green8pcs/p/119083,160,candles,Carrefour,2025-08-06
UBL WAX MELTS LAVENDER SCENTED 6PK,https://www.carrefour.ke/mafken/en/candles/ubl-wax-melts-lavender-scented-6pk/p/202831,390,candles,Carrefour,2025-08-06
PROLITE FANCY CANDLE LARGE RED 3PC,https://www.carrefour.ke/mafken/en/candles/prolite-fancy-candle-large-red-3pc/p/119100,260,candles,Carrefour,2025-08-06
Siya Cocktail Scented Candle 113g,https://www.carrefour.ke/mafken/en/candles/siya-4-oz-col-cocktail/p/186352,695,candles,Carrefour,2025-08-06
Prolite Tropical Candlebox White8Pc,https://www.carrefour.ke/mafken/en/candles/prolite-tropical-candlebox-white8pc/p/119085,170,candles,Carrefour,2025-08-06
Siya Clean Cotton Scented Candle 198g,https://www.carrefour.ke/mafken/en/candles/siya-7-oz-clear-glass-clean-cotton/p/186386,1025,candles,Carrefour,2025-08-06
Prolite Fancy Candle Largegreen1Pc,https://www.carrefour.ke/mafken/en/candles/prolite-fancy-candle-largegreen1pc/p/119095,177,candles,Carrefour,2025-08-06
Church Black Tropical Candles 260G,https://www.carrefour.ke/mafken/en/candles/church-black-tropical-candles-260g/p/189302,180,candles,Carrefour,2025-08-06
Church Mosquito Repellant Candle,https://www.carrefour.ke/mafken/en/candles/church-mosquito-repellant-candle/p/22940,275,candles,Carrefour,2025-08-06
Ubl Oil Burner Porcelain White 2As,https://www.carrefour.ke/mafken/en/ascended-oil-diffuser/ubl-oil-burner-porcelain-white-2as/p/202839,1110,ascended-oil-diffuser,Carrefour,2025-08-06
SUMO ACCACIA CANDLE L,https://www.carrefour.ke/mafken/en/candles/sumo-accacia-candle-l/p/131801,110,candles,Carrefour,2025-08-06
